,ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）,address
310815,38206-5003-141.zip,202302131028,西条市禎瑞,360-2,,,西条市禎瑞360-2
310816,38206-5003-141.zip,202302131028,西条市禎瑞,360-3,,,西条市禎瑞360-3
310817,38206-5003-141.zip,202302131028,西条市禎瑞,360-4,,,西条市禎瑞360-4
310818,38206-5003-141.zip,202302131028,西条市禎瑞,360-5,,,西条市禎瑞360-5
310819,38206-5003-141.zip,202302131028,西条市禎瑞,360-6,,,西条市禎瑞360-6
310820,38206-5003-141.zip,202302131028,西条市禎瑞,360-7,,,西条市禎瑞360-7
310821,38206-5003-141.zip,202302131028,西条市禎瑞,360-8,,,西条市禎瑞360-8
310822,38206-5003-141.zip,202302131028,西条市禎瑞,361,,,西条市禎瑞361
310823,38206-5003-141.zip,202302131028,西条市禎瑞,362-2,,,西条市禎瑞362-2
310824,38206-5003-141.zip,202302131028,西条市禎瑞,362-3,,,西条市禎瑞362-3
310825,38206-5003-141.zip,202302131028,西条市禎瑞,363-1,,,西条市禎瑞363-1
310826,38206-5003-141.zip,202302131028,西条市禎瑞,363-2,,,西条市禎瑞363-2
310827,38206-5003-141.zip,202302131028,西条市禎瑞,364-2,,,西条市禎瑞364-2
310828,38206-5003-141.zip,202302131028,西条市禎瑞,364-4,,,西条市禎瑞364-4
